,0,1
2141,22,77
2142,22,78
2143,22,79
2144,22,80
2145,22,81
2146,22,82
2147,22,83
2148,22,84
2149,22,85
2150,22,86
2151,22,87
2152,22,88
2153,22,89
2154,22,90
2155,22,91
2156,22,92
2157,22,93
2158,22,94
2159,22,95
2160,22,96
2161,22,97
2162,22,98
2163,22,99
2164,22,100
2165,22,101
2166,22,102
2167,22,103
2168,22,104
2169,22,105
2170,22,106
2171,22,107
2172,22,108
2173,22,109
2174,22,110
2175,22,111
2176,22,112
2177,22,113
2178,22,114
2179,22,115
2180,22,116
2181,22,117
2182,22,118
2183,22,119
2184,22,120
2185,22,121
2186,22,122
2187,23,5
2188,23,6
2189,23,7
2190,23,8
2191,23,9
2192,23,10
2193,23,11
2194,23,12
2195,23,13
2196,23,14
2197,23,15
2198,23,16
2199,23,17
2200,23,18
2201,23,19
2202,23,20
2203,23,21
2204,23,22
2205,23,23
2206,23,24
2207,23,25
2208,23,26
2209,23,27
2210,23,28
2211,23,29
2212,23,30
2213,23,31
2214,23,32
2215,23,33
2216,23,34
2217,23,35
2218,23,36
2219,23,37
2220,23,38
2221,23,39
2222,23,40
2223,23,41
2224,23,42
2225,23,43
2226,23,44
2227,23,45
2228,23,46
2229,23,47
2230,23,48
2231,23,49
2232,23,50
2233,23,51
2234,23,52
2235,23,53
2236,23,54
2237,23,55
2238,23,56
2239,23,57
2240,23,58
2241,23,59
2242,23,60
2243,23,61
2244,23,62
2245,23,63
2246,23,64
2247,23,65
2248,23,66
2249,23,67
2250,23,68
2251,23,69
2252,23,70
2253,23,71
2254,23,72
2255,23,73
2256,23,74
2257,23,75
2258,23,76
2259,23,77
2260,23,78
2261,23,79
2262,23,80
2263,23,81
2264,23,82
2265,23,83
2266,23,84
2267,23,85
2268,23,86
2269,23,87
2270,23,88
2271,23,89
2272,23,90
2273,23,91
2274,23,92
2275,23,93
2276,23,94
2277,23,95
2278,23,96
2279,23,97
2280,23,98
2281,23,99
2282,23,100
2283,23,101
2284,23,102
2285,23,103
2286,23,104
2287,23,105
2288,23,106
2289,23,107
2290,23,108
2291,23,109
2292,23,110
2293,23,111
2294,23,112
2295,23,113
2296,23,114
2297,23,115
2298,23,116
2299,23,117
2300,23,118
2301,23,119
2302,23,120
2303,23,121
2304,23,122
2305,23,123
2306,24,5
2307,24,6
2308,24,7
2309,24,8
2310,24,9
2311,24,10
2312,24,11
2313,24,12
2314,24,13
2315,24,14
2316,24,15
2317,24,16
2318,24,17
2319,24,18
2320,24,19
2321,24,20
2322,24,21
2323,24,22
2324,24,23
2325,24,24
2326,24,25
2327,24,26
2328,24,27
2329,24,28
2330,24,29
2331,24,30
2332,24,31
2333,24,32
2334,24,33
2335,24,34
2336,24,35
2337,24,36
2338,24,37
2339,24,38
2340,24,39
2341,24,40
2342,24,41
2343,24,42
2344,24,43
2345,24,44
2346,24,45
2347,24,46
2348,24,47
2349,24,48
2350,24,49
2351,24,50
2352,24,51
2353,24,52
2354,24,53
2355,24,54
2356,24,55
2357,24,56
2358,24,57
2359,24,58
2360,24,59
2361,24,60
2362,24,61
2363,24,62
2364,24,63
2365,24,64
2366,24,65
2367,24,66
2368,24,67
2369,24,68
2370,24,69
2371,24,70
2372,24,71
2373,24,72
2374,24,73
2375,24,74
2376,24,75
2377,24,76
2378,24,77
2379,24,78
2380,24,79
2381,24,80
2382,24,81
2383,24,82
2384,24,83
2385,24,84
2386,24,85
2387,24,86
2388,24,87
2389,24,88
2390,24,89
2391,24,90
2392,24,91
2393,24,92
2394,24,93
2395,24,94
2396,24,95
2397,24,96
2398,24,97
2399,24,98
2400,24,99
2401,24,100
2402,24,101
2403,24,102
2404,24,103
2405,24,104
2406,24,105
2407,24,106
2408,24,107
2409,24,108
2410,24,109
2411,24,110
2412,24,111
2413,24,112
2414,24,113
2415,24,114
2416,24,115
2417,24,116
2418,24,117
2419,24,118
2420,24,119
2421,24,120
2422,24,121
2423,24,122
2424,24,123
2425,25,4
2426,25,5
2427,25,6
2428,25,7
2429,25,8
2430,25,9
2431,25,10
2432,25,11
2433,25,12
2434,25,13
2435,25,14
2436,25,15
2437,25,16
2438,25,17
2439,25,18
2440,25,19
2441,25,20
2442,25,21
2443,25,22
2444,25,23
2445,25,24
2446,25,25
2447,25,26
2448,25,27
2449,25,28
2450,25,29
2451,25,30
2452,25,31
2453,25,32
2454,25,33
2455,25,34
2456,25,35
2457,25,36
2458,25,37
2459,25,38
2460,25,39
2461,25,40
2462,25,41
2463,25,42
2464,25,43
2465,25,44
2466,25,45
2467,25,46
2468,25,47
2469,25,48
2470,25,49
2471,25,50
2472,25,51
2473,25,52
2474,25,53
2475,25,54
2476,25,55
2477,25,56
2478,25,57
2479,25,58
2480,25,59
2481,25,60
2482,25,61
2483,25,62
2484,25,63
2485,25,64
2486,25,65
2487,25,66
2488,25,67
2489,25,68
2490,25,69
2491,25,70
2492,25,71
2493,25,72
2494,25,73
2495,25,74
2496,25,75
2497,25,76
2498,25,77
2499,25,78
2500,25,79
2501,25,80
2502,25,81
2503,25,82
2504,25,83
2505,25,84
2506,25,85
2507,25,86
2508,25,87
2509,25,88
2510,25,89
2511,25,90
2512,25,91
2513,25,92
2514,25,93
2515,25,94
2516,25,95
2517,25,96
2518,25,97
2519,25,98
2520,25,99
2521,25,100
2522,25,101
2523,25,102
2524,25,103
2525,25,104
2526,25,105
2527,25,106
2528,25,107
2529,25,108
2530,25,109
2531,25,110
2532,25,111
2533,25,112
2534,25,113
2535,25,114
2536,25,115
2537,25,116
2538,25,117
2539,25,118
2540,25,119
2541,25,120
2542,25,121
2543,25,122
2544,25,123
2545,25,124
2546,26,3
2547,26,4
2548,26,5
2549,26,6
2550,26,7
2551,26,8
2552,26,9
2553,26,10
2554,26,11
2555,26,12
2556,26,13
2557,26,14
2558,26,15
2559,26,16
2560,26,17
2561,26,18
2562,26,19
2563,26,20
2564,26,21
2565,26,22
2566,26,23
2567,26,24
2568,26,25
2569,26,26
2570,26,27
2571,26,28
2572,26,29
2573,26,30
2574,26,31
2575,26,32
2576,26,33
2577,26,34
2578,26,35
2579,26,36
2580,26,37
2581,26,38
2582,26,39
2583,26,40
2584,26,41
2585,26,42
2586,26,43
2587,26,44
2588,26,45
2589,26,46
2590,26,47
2591,26,48
2592,26,49
2593,26,50
2594,26,51
2595,26,52
2596,26,53
2597,26,54
2598,26,55
2599,26,56
2600,26,57
2601,26,58
2602,26,59
2603,26,60
2604,26,61
2605,26,62
2606,26,63
2607,26,64
2608,26,65
2609,26,66
2610,26,67
2611,26,68
2612,26,69
2613,26,70
2614,26,71
2615,26,72
2616,26,73
2617,26,74
2618,26,75
2619,26,76
2620,26,77
2621,26,78
2622,26,79
2623,26,80
2624,26,81
2625,26,82
2626,26,83
2627,26,84
2628,26,85
2629,26,86
2630,26,87
2631,26,88
2632,26,89
2633,26,90
2634,26,91
2635,26,92
2636,26,93
2637,26,94
2638,26,95
2639,26,96
2640,26,97
2641,26,98
2642,26,99
2643,26,100
2644,26,101
2645,26,102
2646,26,103
2647,26,104
2648,26,105
2649,26,106
2650,26,107
2651,26,108
2652,26,109
2653,26,110
2654,26,111
2655,26,112
2656,26,113
2657,26,114
2658,26,115
2659,26,116
2660,26,117
2661,26,118
2662,26,119
2663,26,120
2664,26,121
2665,26,122
2666,26,123
2667,26,124
2668,26,125
2669,27,3
2670,27,4
2671,27,5
2672,27,6
2673,27,7
2674,27,8
2675,27,9
2676,27,10
2677,27,11
2678,27,12
2679,27,13
2680,27,14
2681,27,15
2682,27,16
2683,27,17
2684,27,18
2685,27,19
2686,27,20
2687,27,21
2688,27,22
2689,27,23
2690,27,24
2691,27,25
2692,27,26
2693,27,27
2694,27,28
2695,27,29
2696,27,30
2697,27,31
2698,27,32
2699,27,33
2700,27,34
2701,27,35
2702,27,36
2703,27,37
2704,27,38
2705,27,39
2706,27,40
2707,27,41
2708,27,42
2709,27,43
2710,27,44
2711,27,45
2712,27,46
2713,27,47
2714,27,48
2715,27,49
2716,27,50
2717,27,51
2718,27,52
2719,27,53
2720,27,54
2721,27,55
2722,27,56
2723,27,57
2724,27,58
2725,27,59
2726,27,60
2727,27,61
2728,27,62
2729,27,63
2730,27,64
2731,27,65
2732,27,66
2733,27,67
2734,27,68
2735,27,69
2736,27,70
2737,27,71
2738,27,72
2739,27,73
2740,27,74
2741,27,75
2742,27,76
2743,27,77
2744,27,78
2745,27,79
2746,27,80
2747,27,81
2748,27,82
2749,27,83
2750,27,84
2751,27,85
2752,27,86
2753,27,87
2754,27,88
2755,27,89
2756,27,90
2757,27,91
2758,27,92
2759,27,93
2760,27,94
2761,27,95
2762,27,96
2763,27,97
2764,27,98
2765,27,99
2766,27,100
2767,27,101
2768,27,102
2769,27,103
2770,27,104
2771,27,105
2772,27,106
2773,27,107
2774,27,108
2775,27,109
2776,27,110
2777,27,111
2778,27,112
2779,27,113
2780,27,114
2781,27,115
2782,27,116
2783,27,117
2784,27,118
2785,27,119
2786,27,120
2787,27,121
2788,27,122
2789,27,123
2790,27,124
2791,27,125
2792,28,2
2793,28,3
2794,28,4
2795,28,5
2796,28,6
2797,28,7
2798,28,8
2799,28,9
2800,28,10
2801,28,11
2802,28,12
2803,28,13
2804,28,14
2805,28,15
2806,28,16
2807,28,17
2808,28,18
2809,28,19
2810,28,20
2811,28,21
2812,28,22
2813,28,23
2814,28,24
2815,28,25
2816,28,26
2817,28,27
2818,28,28
2819,28,29
2820,28,30
2821,28,31
2822,28,32
2823,28,33
2824,28,34
2825,28,35
2826,28,36
2827,28,37
2828,28,38
2829,28,39
2830,28,40
2831,28,41
2832,28,42
2833,28,43
2834,28,44
2835,28,45
2836,28,46
2837,28,47
2838,28,48
2839,28,49
2840,28,50
2841,28,51
2842,28,52
2843,28,53
2844,28,54
2845,28,55
2846,28,56
2847,28,57
2848,28,58
2849,28,59
2850,28,60
2851,28,61
2852,28,62
2853,28,63
2854,28,64
2855,28,65
2856,28,66
2857,28,67
2858,28,68
2859,28,69
2860,28,70
2861,28,71
2862,28,72
2863,28,73
2864,28,74
2865,28,75
2866,28,76
2867,28,77
2868,28,78
2869,28,79
2870,28,80
2871,28,81
2872,28,82
2873,28,83
2874,28,84
2875,28,85
2876,28,86
2877,28,87
2878,28,88
2879,28,89
2880,28,90
2881,28,91
2882,28,92
2883,28,93
2884,28,94
2885,28,95
2886,28,96
2887,28,97
2888,28,98
2889,28,99
2890,28,100
2891,28,101
2892,28,102
2893,28,103
2894,28,104
2895,28,105
2896,28,106
2897,28,107
2898,28,108
2899,28,109
2900,28,110
2901,28,111
2902,28,112
2903,28,113
2904,28,114
2905,28,115
2906,28,116
2907,28,117
2908,28,118
2909,28,119
2910,28,120
2911,28,121
2912,28,122
2913,28,123
2914,28,124
2915,28,125
2916,28,126
2917,29,2
2918,29,3
2919,29,4
2920,29,5
2921,29,6
2922,29,7
2923,29,8
2924,29,9
2925,29,10
2926,29,11
2927,29,12
2928,29,13
2929,29,14
2930,29,15
2931,29,16
2932,29,17
2933,29,18
2934,29,19
2935,29,20
2936,29,21
2937,29,22
2938,29,23
2939,29,24
2940,29,25
2941,29,26
2942,29,27
2943,29,28
2944,29,29
2945,29,30
2946,29,31
2947,29,32
2948,29,33
2949,29,34
2950,29,35
2951,29,36
2952,29,37
2953,29,38
2954,29,39
2955,29,40
2956,29,41
2957,29,42
2958,29,43
2959,29,44
2960,29,45
2961,29,46
2962,29,47
2963,29,48
2964,29,49
2965,29,50
2966,29,51
2967,29,52
2968,29,53
2969,29,54
2970,29,55
2971,29,56
2972,29,57
2973,29,58
2974,29,59
2975,29,60
2976,29,61
2977,29,62
2978,29,63
2979,29,64
2980,29,65
2981,29,66
2982,29,67
2983,29,68
2984,29,69
2985,29,70
2986,29,71
2987,29,72
2988,29,73
2989,29,74
2990,29,75
2991,29,76
2992,29,77
2993,29,78
2994,29,79
2995,29,80
2996,29,81
2997,29,82
2998,29,83
2999,29,84
3000,29,85
3001,29,86
3002,29,87
3003,29,88
3004,29,89
3005,29,90
3006,29,91
3007,29,92
3008,29,93
3009,29,94
3010,29,95
3011,29,96
3012,29,97
3013,29,98
3014,29,99
3015,29,100
3016,29,101
3017,29,102
3018,29,103
3019,29,104
3020,29,105
3021,29,106
3022,29,107
3023,29,108
3024,29,109
3025,29,110
3026,29,111
3027,29,112
3028,29,113
3029,29,114
3030,29,115
3031,29,116
3032,29,117
3033,29,118
3034,29,119
3035,29,120
3036,29,121
3037,29,122
3038,29,123
3039,29,124
3040,29,125
3041,29,126
3042,30,1
3043,30,2
3044,30,3
3045,30,4
3046,30,5
3047,30,6
3048,30,7
3049,30,8
3050,30,9
3051,30,10
3052,30,11
3053,30,12
3054,30,13
3055,30,14
3056,30,15
3057,30,16
3058,30,17
3059,30,18
3060,30,19
3061,30,20
3062,30,21
3063,30,22
3064,30,23
3065,30,24
3066,30,25
3067,30,26
3068,30,27
3069,30,28
3070,30,29
3071,30,30
3072,30,31
3073,30,32
3074,30,33
3075,30,34
3076,30,35
3077,30,36
3078,30,37
3079,30,38
3080,30,39
3081,30,40
3082,30,41
3083,30,42
3084,30,43
3085,30,44
3086,30,45
3087,30,46
3088,30,47
3089,30,48
3090,30,49
3091,30,50
3092,30,51
3093,30,52
3094,30,53
3095,30,54
3096,30,55
3097,30,56
3098,30,57
3099,30,58
3100,30,59
3101,30,60
3102,30,61
3103,30,62
3104,30,63
3105,30,64
3106,30,65
3107,30,66
3108,30,67
3109,30,68
3110,30,69
3111,30,70
3112,30,71
3113,30,72
3114,30,73
3115,30,74
3116,30,75
3117,30,76
3118,30,77
3119,30,78
3120,30,79
3121,30,80
3122,30,81
3123,30,82
3124,30,83
3125,30,84
3126,30,85
3127,30,86
3128,30,87
3129,30,88
3130,30,89
3131,30,90
3132,30,91
3133,30,92
3134,30,93
3135,30,94
3136,30,95
3137,30,96
3138,30,97
3139,30,98
3140,30,99
3141,30,100
3142,30,101
3143,30,102
3144,30,103
3145,30,104
3146,30,105
3147,30,106
3148,30,107
3149,30,108
3150,30,109
3151,30,110
3152,30,111
3153,30,112
3154,30,113
3155,30,114
3156,30,115
3157,30,116
3158,30,117
3159,30,118
3160,30,119
3161,30,120
3162,30,121
3163,30,122
3164,30,123
3165,30,124
3166,30,125
3167,30,126
3168,30,127
3169,31,1
3170,31,2
3171,31,3
3172,31,4
3173,31,5
3174,31,6
3175,31,7
3176,31,8
3177,31,9
3178,31,10
3179,31,11
3180,31,12
3181,31,13
3182,31,14
3183,31,15
3184,31,16
3185,31,17
3186,31,18
3187,31,19
3188,31,20
3189,31,21
3190,31,22
3191,31,23
3192,31,24
3193,31,25
3194,31,26
3195,31,27
3196,31,28
3197,31,29
3198,31,30
3199,31,31
3200,31,32
3201,31,33
3202,31,34
3203,31,35
3204,31,36
3205,31,37
3206,31,38
3207,31,39
3208,31,40
3209,31,41
3210,31,42
3211,31,43
3212,31,44
3213,31,45
3214,31,46
3215,31,47
3216,31,48
3217,31,49
3218,31,50
3219,31,51
3220,31,52
3221,31,53
3222,31,54
3223,31,55
3224,31,56
3225,31,57
3226,31,58
3227,31,59
3228,31,60
3229,31,61
3230,31,62
3231,31,63
3232,31,64
3233,31,65
3234,31,66
3235,31,67
3236,31,68
3237,31,69
3238,31,70
3239,31,71
3240,31,72
3241,31,73
3242,31,74
3243,31,75
3244,31,76
3245,31,77
3246,31,78
3247,31,79
3248,31,80
3249,31,81
3250,31,82
3251,31,83
3252,31,84
3253,31,85
3254,31,86
3255,31,87
3256,31,88
3257,31,89
3258,31,90
3259,31,91
3260,31,92
3261,31,93
3262,31,94
3263,31,95
3264,31,96
3265,31,97
3266,31,98
3267,31,99
3268,31,100
3269,31,101
3270,31,102
3271,31,103
3272,31,104
3273,31,105
3274,31,106
3275,31,107
3276,31,108
3277,31,109
3278,31,110
3279,31,111
3280,31,112
3281,31,113
3282,31,114
3283,31,115
3284,31,116
3285,31,117
3286,31,118
3287,31,119
3288,31,120
3289,31,121
3290,31,122
3291,31,123
3292,31,124
3293,31,125
3294,31,126
3295,31,127
3296,32,0
3297,32,1
3298,32,2
3299,32,3
3300,32,4
3301,32,5
3302,32,6
3303,32,7
3304,32,8
3305,32,9
3306,32,10
3307,32,11
3308,32,12
3309,32,13
3310,32,14
3311,32,15
3312,32,16
3313,32,17
3314,32,18
3315,32,19
3316,32,20
3317,32,21
3318,32,22
3319,32,23
3320,32,24
3321,32,25
3322,32,26
3323,32,27
3324,32,28
3325,32,29
3326,32,30
3327,32,31
3328,32,32
3329,32,33
3330,32,34
3331,32,35
3332,32,36
3333,32,37
3334,32,38
3335,32,39
3336,32,40
3337,32,41
3338,32,42
3339,32,43
3340,32,44
3341,32,45
3342,32,46
3343,32,47
3344,32,48
3345,32,49
3346,32,50
3347,32,51
3348,32,52
3349,32,53
3350,32,54
3351,32,55
3352,32,56
3353,32,57
3354,32,58
3355,32,59
3356,32,60
3357,32,61
3358,32,62
3359,32,63
3360,32,64
3361,32,65
3362,32,66
3363,32,67
3364,32,68
3365,32,69
3366,32,70
3367,32,71
3368,32,72
3369,32,73
3370,32,74
3371,32,75
3372,32,76
3373,32,77
3374,32,78
3375,32,79
3376,32,80
3377,32,81
3378,32,82
3379,32,83
3380,32,84
3381,32,85
3382,32,86
3383,32,87
3384,32,88
3385,32,89
3386,32,90
3387,32,91
3388,32,92
3389,32,93
3390,32,94
3391,32,95
3392,32,96
3393,32,97
3394,32,98
3395,32,99
3396,32,100
3397,32,101
3398,32,102
3399,32,103
3400,32,104
3401,32,105
3402,32,106
3403,32,107
3404,32,108
3405,32,109
3406,32,110
3407,32,111
3408,32,112
3409,32,113
3410,32,114
3411,32,115
3412,32,116
3413,32,117
3414,32,118
3415,32,119
3416,32,120
3417,32,121
3418,32,122
3419,32,123
3420,32,124
3421,32,125
3422,32,126
3423,32,127
3424,33,0
3425,33,1
3426,33,2
3427,33,3
3428,33,4
3429,33,5
3430,33,6
3431,33,7
3432,33,8
3433,33,9
3434,33,10
3435,33,11
3436,33,12
3437,33,13
3438,33,14
3439,33,15
3440,33,16
3441,33,17
3442,33,18
3443,33,19
3444,33,20
3445,33,21
3446,33,22
3447,33,23
3448,33,24
3449,33,25
3450,33,26
3451,33,27
3452,33,28
3453,33,29
3454,33,30
3455,33,31
3456,33,32
3457,33,33
3458,33,34
3459,33,35
3460,33,36
3461,33,37
3462,33,38
3463,33,39
3464,33,40
3465,33,41
3466,33,42
3467,33,43
3468,33,44
3469,33,45
3470,33,46
3471,33,47
3472,33,48
3473,33,49
3474,33,50
3475,33,51
3476,33,52
3477,33,53
3478,33,54
3479,33,55
3480,33,56
3481,33,57
3482,33,58
3483,33,59
3484,33,60
3485,33,61
3486,33,62
3487,33,63
3488,33,64
3489,33,65
3490,33,66
3491,33,67
3492,33,68
3493,33,69
3494,33,70
3495,33,71
3496,33,72
3497,33,73
3498,33,74
3499,33,75
3500,33,76
3501,33,77
3502,33,78
3503,33,79
3504,33,80
3505,33,81
3506,33,82
3507,33,83
3508,33,84
3509,33,85
3510,33,86
3511,33,87
3512,33,88
3513,33,89
3514,33,90
3515,33,91
3516,33,92
3517,33,93
3518,33,94
3519,33,95
3520,33,96
3521,33,97
3522,33,98
3523,33,99
3524,33,100
3525,33,101
3526,33,102
3527,33,103
3528,33,104
3529,33,105
3530,33,106
3531,33,107
3532,33,108
3533,33,109
3534,33,110
3535,33,111
3536,33,112
3537,33,113
3538,33,114
3539,33,115
3540,33,116
3541,33,117
3542,33,118
3543,33,119
3544,33,120
3545,33,121
3546,33,122
3547,33,123
3548,33,124
3549,33,125
3550,33,126
3551,33,127
3552,34,0
3553,34,1
3554,34,2
3555,34,3
3556,34,4
3557,34,5
3558,34,6
3559,34,7
3560,34,8
3561,34,9
3562,34,10
3563,34,11
3564,34,12
3565,34,13
3566,34,14
3567,34,15
3568,34,16
3569,34,17
3570,34,18
3571,34,19
3572,34,20
3573,34,21
3574,34,22
3575,34,23
3576,34,24
3577,34,25
3578,34,26
3579,34,27
3580,34,28
3581,34,29
3582,34,30
3583,34,31
3584,34,32
3585,34,33
3586,34,34
3587,34,35
3588,34,36
3589,34,37
3590,34,38
3591,34,39
3592,34,40
3593,34,41
3594,34,42
3595,34,43
3596,34,44
3597,34,45
3598,34,46
3599,34,47
3600,34,48
3601,34,49
3602,34,50
3603,34,51
3604,34,52
3605,34,53
3606,34,54
3607,34,55
3608,34,56
3609,34,57
3610,34,58
3611,34,59
3612,34,60
3613,34,61
3614,34,62
3615,34,63
3616,34,64
3617,34,65
3618,34,66
3619,34,67
3620,34,68
3621,34,69
3622,34,70
3623,34,71
3624,34,72
3625,34,73
3626,34,74
3627,34,75
3628,34,76
3629,34,77
3630,34,78
3631,34,79
3632,34,80
3633,34,81
3634,34,82
3635,34,83
3636,34,84
3637,34,85
3638,34,86
3639,34,87
3640,34,88
3641,34,89
3642,34,90
3643,34,91
3644,34,92
3645,34,93
3646,34,94
3647,34,95
3648,34,96
3649,34,97
3650,34,98
3651,34,99
3652,34,100
3653,34,101
3654,34,102
3655,34,103
3656,34,104
3657,34,105
3658,34,106
3659,34,107
3660,34,108
3661,34,109
3662,34,110
3663,34,111
3664,34,112
3665,34,113
3666,34,114
3667,34,115
3668,34,116
3669,34,117
3670,34,118
3671,34,119
3672,34,120
3673,34,121
3674,34,122
3675,34,123
3676,34,124
3677,34,125
3678,34,126
3679,34,127
3680,35,0
3681,35,1
3682,35,2
3683,35,3
3684,35,4
3685,35,5
3686,35,6
3687,35,7
3688,35,8
3689,35,9
3690,35,10
3691,35,11
3692,35,12
3693,35,13
3694,35,14
3695,35,15
3696,35,16
3697,35,17
3698,35,18
3699,35,19
3700,35,20
3701,35,21
3702,35,22
3703,35,23
3704,35,24
3705,35,25
3706,35,26
3707,35,27
3708,35,28
3709,35,29
3710,35,30
3711,35,31
3712,35,32
3713,35,33
3714,35,34
3715,35,35
3716,35,36
3717,35,37
3718,35,38
3719,35,39
3720,35,40
3721,35,41
3722,35,42
3723,35,43
3724,35,44
3725,35,45
3726,35,46
3727,35,47
3728,35,48
3729,35,49
3730,35,50
3731,35,51
3732,35,52
3733,35,53
3734,35,54
3735,35,55
3736,35,56
3737,35,57
3738,35,58
3739,35,59
3740,35,60
3741,35,61
3742,35,62
3743,35,63
3744,35,64
3745,35,65
3746,35,66
3747,35,67
3748,35,68
3749,35,69
3750,35,70
3751,35,71
3752,35,72
3753,35,73
3754,35,74
3755,35,75
3756,35,76
3757,35,77
3758,35,78
3759,35,79
3760,35,80
3761,35,81
3762,35,82
3763,35,83
3764,35,84
3765,35,85
3766,35,86
3767,35,87
3768,35,88
3769,35,89
3770,35,90
3771,35,91
3772,35,92
3773,35,93
3774,35,94
3775,35,95
3776,35,96
3777,35,97
3778,35,98
3779,35,99
3780,35,100
3781,35,101
3782,35,102
3783,35,103
3784,35,104
3785,35,105
3786,35,106
3787,35,107
3788,35,108
3789,35,109
3790,35,110
3791,35,111
3792,35,112
3793,35,113
3794,35,114
3795,35,115
3796,35,116
3797,35,117
3798,35,118
3799,35,119
3800,35,120
3801,35,121
3802,35,122
3803,35,123
3804,35,124
3805,35,125
3806,35,126
3807,35,127
3808,36,0
3809,36,1
3810,36,2
3811,36,3
3812,36,4
3813,36,5
3814,36,6
3815,36,7
3816,36,8
3817,36,9
3818,36,10
3819,36,11
3820,36,12
3821,36,13
3822,36,14
3823,36,15
3824,36,16
3825,36,17
3826,36,18
3827,36,19
3828,36,20
3829,36,21
3830,36,22
3831,36,23
3832,36,24
3833,36,25
3834,36,26
3835,36,27
3836,36,28
3837,36,29
3838,36,30
3839,36,31
3840,36,32
3841,36,33
3842,36,34
3843,36,35
3844,36,36
3845,36,37
3846,36,38
3847,36,39
3848,36,40
3849,36,41
3850,36,42
3851,36,43
3852,36,44
3853,36,45
3854,36,46
3855,36,47
3856,36,48
3857,36,49
3858,36,50
3859,36,51
3860,36,52
3861,36,53
3862,36,54
3863,36,55
3864,36,56
3865,36,57
3866,36,58
3867,36,59
3868,36,60
3869,36,61
3870,36,62
3871,36,63
3872,36,64
3873,36,65
3874,36,66
3875,36,67
3876,36,68
3877,36,69
3878,36,70
3879,36,71
3880,36,72
3881,36,73
3882,36,74
3883,36,75
3884,36,76
3885,36,77
3886,36,78
3887,36,79
3888,36,80
3889,36,81
3890,36,82
3891,36,83
3892,36,84
3893,36,85
3894,36,86
3895,36,87
3896,36,88
3897,36,89
3898,36,90
3899,36,91
3900,36,92
3901,36,93
3902,36,94
3903,36,95
3904,36,96
3905,36,97
3906,36,98
3907,36,99
3908,36,100
3909,36,101
3910,36,102
3911,36,103
3912,36,104
3913,36,105
3914,36,106
3915,36,107
3916,36,108
3917,36,109
3918,36,110
3919,36,111
3920,36,112
3921,36,113
3922,36,114
3923,36,115
3924,36,116
3925,36,117
3926,36,118
3927,36,119
3928,36,120
3929,36,121
3930,36,122
3931,36,123
3932,36,124
3933,36,125
3934,36,126
3935,36,127
3936,37,0
3937,37,1
3938,37,2
3939,37,3
3940,37,4
3941,37,5
3942,37,6
3943,37,7
3944,37,8
3945,37,9
3946,37,10
3947,37,11
3948,37,12
3949,37,13
3950,37,14
3951,37,15
3952,37,16
3953,37,17
3954,37,18
3955,37,19
3956,37,20
3957,37,21
3958,37,22
3959,37,23
3960,37,24
3961,37,25
3962,37,26
3963,37,27
3964,37,28
3965,37,29
3966,37,30
3967,37,31
3968,37,32
3969,37,33
3970,37,34
3971,37,35
3972,37,36
3973,37,37
3974,37,38
3975,37,39
3976,37,40
3977,37,41
3978,37,42
3979,37,43
3980,37,44
3981,37,45
3982,37,46
3983,37,47
3984,37,48
3985,37,49
3986,37,50
3987,37,51
3988,37,52
3989,37,53
3990,37,54
3991,37,55
3992,37,56
3993,37,57
3994,37,58
3995,37,59
3996,37,60
3997,37,61
3998,37,62
3999,37,63
4000,37,64
4001,37,65
4002,37,66
4003,37,67
4004,37,68
4005,37,69
4006,37,70
4007,37,71
4008,37,72
4009,37,73
4010,37,74
4011,37,75
4012,37,76
4013,37,77
4014,37,78
4015,37,79
4016,37,80
4017,37,81
4018,37,82
4019,37,83
4020,37,84
4021,37,85
4022,37,86
4023,37,87
4024,37,88
4025,37,89
4026,37,90
4027,37,91
4028,37,92
4029,37,93
4030,37,94
4031,37,95
4032,37,96
4033,37,97
4034,37,98
4035,37,99
4036,37,100
4037,37,101
4038,37,102
4039,37,103
4040,37,104
4041,37,105
4042,37,106
4043,37,107
4044,37,108
4045,37,109
4046,37,110
4047,37,111
4048,37,112
4049,37,113
4050,37,114
4051,37,115
4052,37,116
4053,37,117
4054,37,118
4055,37,119
4056,37,120
4057,37,121
4058,37,122
4059,37,123
4060,37,124
4061,37,125
4062,37,126
4063,37,127
4064,38,0
4065,38,1
4066,38,2
4067,38,3
4068,38,4
4069,38,5
4070,38,6
4071,38,7
4072,38,8
4073,38,9
4074,38,10
4075,38,11
4076,38,12
4077,38,13
4078,38,14
4079,38,15
4080,38,16
4081,38,17
4082,38,18
4083,38,19
4084,38,20
4085,38,21
4086,38,22
4087,38,23
4088,38,24
4089,38,25
4090,38,26
4091,38,27
4092,38,28
4093,38,29
4094,38,30
4095,38,31
4096,38,32
4097,38,33
4098,38,34
4099,38,35
4100,38,36
4101,38,37
4102,38,38
4103,38,39
4104,38,40
4105,38,41
4106,38,42
4107,38,43
4108,38,44
4109,38,45
4110,38,46
4111,38,47
4112,38,48
4113,38,49
4114,38,50
4115,38,51
4116,38,52
4117,38,53
4118,38,54
4119,38,55
4120,38,56
4121,38,57
4122,38,58
4123,38,59
4124,38,60
4125,38,61
4126,38,62
4127,38,63
4128,38,64
4129,38,65
4130,38,66
4131,38,67
4132,38,68
4133,38,69
4134,38,70
4135,38,71
4136,38,72
4137,38,73
4138,38,74
4139,38,75
